Entity1,Relation,Entity2
pituitary involvement,associated with,NF2
pituitary involvement,associated with,glioma
pituitary involvement,associated with,optic glioma
pituitary involvement,associated with,primitive neuroectodermal tumors
pituitary involvement,associated with,germ cell tumors
pituitary involvement,associated with,pineal region tumors
pituitary involvement,treated with,hormone replacement therapy
galactorrhea,associated with,NF1
galactorrhea,associated with,NF2
galactorrhea,associated with,glioma
galactorrhea,associated with,optic glioma
galactorrhea,associated with,primitive neuroectodermal tumors
galactorrhea,associated with,germ cell tumors
galactorrhea,associated with,pineal region tumors
galactorrhea,treated with,dopamine agonists
impotence,associated with,NF1
impotence,associated with,NF2
impotence,associated with,glioma
impotence,associated with,optic glioma
impotence,associated with,primitive neuroectodermal tumors
impotence,associated with,germ cell tumors
impotence,associated with,pineal region tumors
impotence,treated with,sildenafil
menstrual dysfunction,associated with,NF1
menstrual dysfunction,associated with,NF2
menstrual dysfunction,associated with,glioma
menstrual dysfunction,associated with,optic glioma
menstrual dysfunction,associated with,primitive neuroectodermal tumors
menstrual dysfunction,associated with,germ cell tumors
menstrual dysfunction,associated with,pineal region tumors
menstrual dysfunction,treated with,hormone replacement therapy
loss of libido,associated with,NF1
loss of libido,associated with,NF2
loss of libido,associated with,glioma
loss of libido,associated with,optic glioma
loss of libido,associated with,primitive neuroectodermal tumors
loss of libido,associated with,germ cell tumors
loss of libido,associated with,pineal region tumors
loss of libido,treated with,testosterone replacement therapy
ataxia,associated with,NF1
ataxia,associated with,NF2
ataxia,associated with,glioma
ataxia,associated with,optic glioma
ataxia,associated with,primitive neuroectodermal tumors
ataxia,associated with,germ cell tumors
ataxia,associated with,pineal region tumors
ataxia,treated with,physical therapy
diminished coordination,associated with,NF1
diminished coordination,associated with,NF2
diminished coordination,associated with,glioma
diminished coordination,associated with,optic glioma
diminished coordination,associated with,primitive neuroectodermal tumors
diminished coordination,associated with,germ cell tumors
diminished coordination,associated with,pineal region tumors
diminished coordination,treated with,physical therapy
MRI,used to evaluate,NF1
MRI,used to evaluate,NF2
MRI,used to evaluate,glioma
MRI,used to evaluate,optic glioma
obstruction of the ileum by meconium),"which is a common complication of cystic fibrosis.
21. cystic fibrosis","Relation, meconium ileus - About 98% of full-term newborns with meconium ileus have cystic fibrosis (CF"
e.g.,organic acidemias,"galactosemia, urea cycle defects, adrenogenital syndromes"
e.g.,organic acidemias,"galactosemia, urea cycle defects, adrenogenital syndromes"
e.g.,organic acidemias,"galactosemia, urea cycle defects, adrenogenital syndromes"
e.g.,organic acidemias,"galactosemia, urea cycle defects, adrenogenital syndromes"
e.g.,organic acidemias,"galactosemia, urea cycle defects, adrenogenital syndromes"
obstruction of the ileum by meconium),"which is a common complication of cystic fibrosis.
40. DW","Relation, cystic fibrosis - DW is diagnosed with cystic fibrosis (CF"
65-year-old man,has,diabetes
65-year-old man,has,chronic kidney disease
65-year-old man,has,hypertension
65-year-old man,takes,furosemide
65-year-old man,takes,hydrochlorothiazide
65-year-old man,has,edema
65-year-old man,has,fluid overload
65-year-old man,experiences,weakness
65-year-old man,experiences,anorexia
65-year-old man,experiences,malaise
65-year-old man,has,serum creatinine
65-year-old man,is allergic to,amoxicillin
65-year-old man,has,rash
65-year-old man,has,bronchitis
65-year-old man,has,pneumonia
65-year-old man,has,meningitis
65-year-old man,undergoes,chest x-ray
65-year-old man,undergoes,CT scan
65-year-old man,undergoes,lumbar puncture
65-year-old man,is prescribed,antibiotic regimen
65-year-old man,has,penicillins
65-year-old man,has,cephalosporins
65-year-old man,has,monobactams
65-year-old man,has,carbapenems
65-year-old man,has,β-lactamase inhibitors
65-year-old man,has,β-lactam compounds
65-year-old man,has,lactam ring
65-year-old man,has,thiazolidine ring
65-year-old man,has,amino group
65-year-old man,has,Parkinson’s disease
65-year-old man,takes,tamsulosin
65-year-old man,experiences,fainting spells
65-year-old man,has,orthostatic hypotension
65-year-old man,has,plasma norepinephrine
65-year-old man,has,autonomic failure
65-year-old man,has,sympathetic nervous system
65-year-old man,has,blood pressure
65-year-old man,has,norepinephrine
65-year-old man,has,adrenoceptors
65-year-old man,has,epinephrine
65-year-old man,has,adrenal medulla
65-year-old man,has,pancreatitis
65-year-old man,has,Ranson’s criteria
65-year-old man,has,APACHE II score
65-year-old man,has,C-reactive protein
65-year-old man,has,Bedside Index for Severity of Acute Pancreatitis (BISAP
65-year-old man,has,SIRS
65-year-old man,has,obesity
65-year-old man,has,hematocrit
65-year-old man,has,serum creatinine
65-year-old man,experiences,rebound tenderness
65-year-old man,experiences,guarding
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,is admitted to,intensive care unit
65-year-old man,undergoes,ERCP
65-year-old man,undergoes,triage decisions
65-year-old man,undergoes,fluid therapy
65-year-old man,is treated at,tertiary hospital
65-year-old man,undergoes,Glasgow criteria
65-year-old man,undergoes,clinical parameters
65-year-old man,undergoes,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
65-year-old man,has,fluid therapy
65-year-old man,has,tertiary hospital
65-year-old man,has,Glasgow criteria
65-year-old man,has,clinical parameters
65-year-old man,has,biochemical parameters
65-year-old man,has,serum C-reactive protein
65-year-old man,has,pancreatitis severity
65-year-old man,has,acute pancreatitis
65-year-old man,has,intensive care unit
65-year-old man,has,ERCP
65-year-old man,has,triage decisions
"turning in bed or reaching overhead)
5. Vertigo",main symptom of,"BPPV
6. Vertigo, main symptom of, dizziness
7. Antivertigo medications, contraindicated in, vestibular neuritis
8. Vestibular neuritis, may be caused by, viral infection
9. Vestibular neuritis, may be caused by, cerebellar stroke
10. Vestibular neuritis, symptoms include, nystagmus
11. Labyrinthitis, may be caused by, viral infection
12. Labyrinthitis, symptoms include, tinnitus
13. Labyrinthitis, symptoms include, ear fullness
14. Labyrinthitis, symptoms include, hearing loss
15. Vestibular neuritis, symptoms include, head-motion intolerance
16. Vestibular neuritis, symptoms include, gait unsteadiness
17. Vestibular neuritis, symptoms include, nausea
18. Vestibular neuritis, symptoms include, vomiting
19. Vestibular neuritis, diagnosis involves, abnormal vestibulo-ocular reflex (VOR"
"implied by the patient's high fluid intake)
25. Dehydration",may be a cause of,"hypovolemic hyponatremia
26. Hypovolemic hyponatremia, may be caused by, excessive fluid loss (implied by the patient's high fluid intake"
"including femoral head and neck fractures)
46. Hypoglycemia",may be caused by,"C-peptide deficiency
47. Hypoglycemia, may be caused by, malnutrition
48. Cocaine use, may be associated with, violence
49. Cocaine use, may be associated with, schizophrenia
50. Haloperidol, may cause, tardive dyskinesia (uncontrollable tongue movements"
"including femoral head and neck fractures)
55. Type I primary osteoporosis",occurs in,"post-menopausal women
56. Type II primary osteoporosis, occurs in, elderly individuals
57. Secondary osteoporosis, may be caused by, corticosteroid use
58. Secondary osteoporosis, may be caused by, malnutrition
59. Secondary osteoporosis, may be caused by, immobilization
60. Secondary osteoporosis, may be caused by, weightlessness
61. Secondary osteoporosis, may be caused by, hyperparathyroidism
62. Secondary osteoporosis, may be caused by, metastatic cancers
63. Osteoporotic bone, is characterized by, decreased tissue mass
64. Osteoporotic bone, is more prone to, fractures (including femoral head and neck fractures"
"anogenital warts)
6. HPV",associated with,"squamous intraepithelial lesions and squamous cell carcinoma
7. HPV, types, 6 and 11, 16 and 18
8. Bichloracetic acid, used to treat, small warts on the perianal skin and distal anal canal
9. Podophyllin, used to treat, small warts on the perianal skin and distal anal canal
10. Imiquimod (Aldara"
"RAI) therapy
7. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, levothyroxine
8. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, calcium carbonate
9. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, omeprazole
10. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, hypothyroidism
11. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, fatigue
12. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, weight gain
13. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, cold intolerance
14. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, muscle weakness
15. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, hypothyroidism
16. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, thyroid-stimulating hormone (TSH"
"TSH) level
42. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, free thyroxine level
43. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, triiodothyronine (T3"
"T4)
45. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, thyroxine
46. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, methimazole
47. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, propranolol
48. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, radioactive iodine (RAI"
"TSH) level
67. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, free thyroxine level
68. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, triiodothyronine (T3"
"T4)
70. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, thyroxine
71. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, methimazole
72. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, propranolol
73. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, radioactive iodine (RAI"
"TSH) level
92. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, free thyroxine level
93. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, triiodothyronine (T3"
"T4)
95. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, thyroxine
96. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, methimazole
97. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, propranolol
98. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, radioactive iodine (RAI"
"TSH) level
117. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, free thyroxine level
118. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, triiodothyronine (T3"
"T4)
120. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, thyroxine
121. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, methimazole
122. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, propranolol
123. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, radioactive iodine (RAI"
"TSH) level
142. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, free thyroxine level
143. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, triiodothyronine (T3"
"T4)
145. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, has, thyroxine
146. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, methimazole
147. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, propranolol
148. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, has, radioactive iodine (RAI"
Pituitary,has,tumors
Tumors,are,diagnosed
GnRH,testing,"is, not, helpful"
Immunohistochemical,analyses,"are, used, for, diagnosis"
Surgically,resected,"tumor, tissue, is, analyzed"
Acromegaly,presents,"with, unique, clinical, features"
Cushing's,syndrome,"presents, with, unique, clinical, features"
Somatotrope,or,"corticotrope, adenomas, are, clinically, inapparent"
Immunostaining,of,"resected, tumor, tissue, is, used, for, diagnosis"
PRL,levels,"are, <100, μg/L, in, a, patient, harboring, a, pituitary, mass"
Nonfunctioning,adenoma,"causes, pituitary, stalk, compression"
Small,nonfunctioning,"microadenomas, are, followed, with, regular, MRI, and, visual, field, testing"
Macroadenomas,require,"transsphenoidal, surgery"
Transsphenoidal,surgery,"reduces, tumor, size, and, relieves, mass, effects"
Vision,improves,"in, 70%, of, patients, with, preoperative, visual, field, defects"
Hypopituitarism,is,"treated, with, surgery"
Surgery,is,"indicated, for, macroadenomas"
Radiotherapy,is,"used, to, prevent, tumor, regrowth"
Radiotherapy,is,"deferred, if, no, postoperative, residual, mass, is, evident"
Nonfunctioning,pituitary,"tumors, respond, poorly, to, dopamine, agonist, treatment"
Somatostatin,analogues,"are, largely, ineffective, for, shrinking, nonfunctioning, tumors"
Selective,GnRH,"antagonist, Nal-Glu, suppresses, FSH, hypersecretion"
TSH-producing,macroadenomas,"are, rare, and, locally, invasive"
TSH,secretion,"is, measured, to, diagnose, TSH-producing, macroadenomas"
Imaging,is,"used, to, diagnose, pituitary, tumors"
MRI,shows,"a, sellar, lesion"
IGF-1,levels,"are, measured, to, diagnose, acromegaly"
Oral,glucose,"suppression, test, is, used, to, diagnose, acromegaly"
Transsphenoidal,surgical,"resection, is, used, to, treat, pituitary, tumors"
External,beam,"radiation, is, used, to, treat, pituitary, tumors"
Octreotide,is,"used, to, suppress, GH, secretion"
Pegvisomant,is,"used, to, block, GH, receptors"
Prolactinoma,is,"the, most, common, functioning, pituitary, tumor"
Craniopharyngioma,is,"a, pathologic, cause, of, pituitary, tumors"
Irradiation,is,"a, pathologic, cause, of, pituitary, tumors"
Drugs,such,"as, dopamine, are, a, pathologic, cause, of, pituitary, tumors"
Cirrhosis,is,"a, pathologic, cause, of, pituitary, tumors"
Hypogonadism,is,"a, manifestation, of, pituitary, tumors"
Infertility,is,"a, manifestation, of, pituitary, tumors"
Oligomenorrhea,is,"a, manifestation, of, pituitary, tumors"
Amenorrhea,is,"a, manifestation, of, pituitary, tumors"
Galactorrhea,is,"a, manifestation, of, pituitary, tumors"
Gynecomastia,is,"a, manifestation, of, pituitary, tumors"
Bitemporal,hemianopia,"is, a, manifestation, of, pituitary, tumors"
Serum,prolactin,"level, is, >200, mg/mL, in, patients, with, prolactinoma"
Dopamine,agonists,"are, the, first-line, therapy, for, prolactinoma"
Cabergoline,is,"a, dopamine, agonist, used, to, treat, prolactinoma"
Bromocriptine,is,"a, dopamine, agonist, used, to, treat, prolactinoma"
Surgery,is,"considered, when, medical, treatment, has, failed, or, when, the, patient, desires, future, pregnancies"
ADH,dysfunction,"is, a, cause, of, failure, to, concentrate, urine"
ACE,inhibitor,"is, used, to, treat, ADH, dysfunction"
Angiotensin-converting,enzyme,"inhibitor, is, used, to, treat, ADH, dysfunction"
Enalapril,is,"an, ACE, inhibitor, used, to, treat, ADH, dysfunction"
Digoxin,is,"used, to, treat, heart, failure"
Metoprolol,is,"used, to, treat, hypertension"
Blood,lipids,"are, monitored, in, patients, with, heart, failure"
Palpitations,are,"a, symptom, of, atrial, fibrillation"
Shortness,of,"breath, is, a, symptom, of, atrial, fibrillation"
Fatigue,is,"a, symptom, of, atrial, fibrillation"
Electrocardiogram,is,"used, to, diagnose, atrial, fibrillation"
Atrial,fibrillation,"is, treated, with, antiarrhythmic, drugs"
Warfarin,is,"used, to, prevent, stroke, in, patients, with, atrial, fibrillation"
Metoprolol,is,"used, to, treat, hypertension"
Saline,is,"used, to, treat, dehydration"
ECG,recording,"is, used, to, diagnose, atrial, fibrillation"
Echocardiogram,is,"used, to, diagnose, heart, failure"
Left,ventricular,"ejection, fraction, is, measured, to, diagnose, heart, failure"
Jugular,venous,"pressure, is, measured, to, diagnose, heart, failure"
Peripheral,edema,"is, a, symptom, of, heart, failure"
Abdominal,examination,"is, used, to, diagnose, heart, failure"
Bowel,sounds,"are, measured, to, diagnose, heart, failure"
Patient,education,"is, used, to, treat, heart, failure"
Blood,pressure,"is, monitored, in, patients, with, heart, failure"
β,blocker,"is, used, to, treat, hypertension"
Metoprolol,is,"a, β, blocker, used, to, treat, hypertension"
Blood,lipids,"are, monitored, in, patients, with, hypertension"
Robert,D,"Harvey, PhD, is, a, researcher"
Augustus,O,"Grant, MD, PhD, is, a, researcher"
Patient,education,"is, used, to, treat, hypertension"
Relation,between,"hypertension, and, heart, failure, is, discussed"
β,blocker,"is, used, to, treat, hypertension"
Metoprolol,is,"a, β, blocker, used, to, treat, hypertension"
Blood,lipids,"are, monitored, in, patients, with, hypertension"
Palpitations,are,"a, symptom, of, atrial, fibrillation"
Shortness,of,"breath, is, a, symptom, of, atrial, fibrillation"
Fatigue,is,"a, symptom, of, atrial, fibrillation"
ECG,is,"used, to, diagnose, atrial, fibrillation"
Atrial,fibrillation,"is, treated, with, antiarrhythmic, drugs"
Warfarin,is,"used, to, prevent, stroke, in, patients, with, atrial, fibrillation"
Metoprolol,is,"used, to, treat, hypertension"
Saline,is,"used, to, treat, dehydration"
ECG,recording,"is, used, to, diagnose, atrial, fibrillation"
Echocardiogram,is,"used, to, diagnose, heart, failure"
Left,ventricular,"ejection, fraction, is, measured, to, diagnose, heart, failure"
Jugular,venous,"pressure, is, measured, to, diagnose, heart, failure"
Peripheral,edema,"is, a, symptom, of, heart, failure"
Abdominal,examination,"is, used, to, diagnose, heart, failure"
Bowel,sounds,"are, measured, to, diagnose, heart, failure"
Patient,education,"is, used, to, treat, heart, failure"
Blood,pressure,"is, monitored, in, patients, with, heart, failure"
"RAI)

6. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
   Relation: patient, 
   Entity 2: levothyroxine

7. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
   Relation: patient, 
   Entity 2: calcium carbonate

8. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
   Relation: patient, 
   Entity 2: omeprazole

9. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
   Relation: patient, 
   Entity 2: triiodothyronine (T3"
