idx,Entity
15073, O'Hare International Airport
15074, Allstate Arena
15075, Rosemont
15076, Milwaukee West Line
15077, Metra
15078, BNSF Railway Line
15079, Union Pacific
15080, Canadian Pacific
15081, Tri-State Tollway
15082, Mannheim School District 83
15083, Grand Avenue
15084, Melrose Park
15085, North Avenue
15086, Sisters State Park
15087, Deschutes County
15088, Oregon
15089, Whychus Creek
15090, Oregon Parks and Recreation Department
15091, State Route 10
15092, SR 10
15093, Cleveland
15094, Ohio
15095, Eaton Township
15096, Lorain County
15097, U.S. Route 20
15098, State Route 57
15099, State Route 301
15100, Interstate 90
15101, I-90
15102,"Here are the extracted entities in the desired format:

U.S. Route 20"
15103, State Route 57
15104, State Route 301
15105, Interstate 480
15106, Interstate 80
15107, Ohio Turnpike
15108, Lorain Road
15109, Lorain Avenue
15110, Cuyahoga River
15111, Gateway
15112, Broadway Avenue
15113, Ontario Street
15114, U.S. Route 422
15115, State Route 8
15116, State Route 14
15117, State Route 43
15118, State Route 87
15119, New York State Route 20N
15120, New York State Route 174
15121, New York State Route 175
15122, New York State Route 173
15123, New York State Route 92
15124, New York State Route 20SY
15125, County Route 509
15126, County Route 609
15127, U.S. Route 46
15128, Interstate 80
15129, Garden State Parkway
15130, Route 19
15131, County Route 609
15132, Broad Street
15133, Colfax Avenue
15134, Main Street
15135, Route 20
15136, Interstate 95
15137, U.S. Route 1/9
15138, U.S. Route 9W
15139, George Washington Bridge
15140, Route 208
15141, McLean Boulevard
15142, Paramus
15143, Hackensack
15144, Englewood
15145, Fort Lee
15146, Wayne
15147, Bergen County
15148, Passaic County
15149, United States
15150, Marcellus
15151, Cazenovia
15152, Onondaga Hill
15153, Manlius
15154, Paterson
15155, Clifton
15156, New Jersey.
15157,"Here are the extracted entities concatenated with commas:

Route 208"
15158, Fair Lawn
15159, Garden State Parkway
15160, Route 17
15161, Paramus
15162, Mackay Highway
15163, U.S. Route 20
15164, Pennsylvania
15165, Erie County
15166, Interstate 90
15167, West Virginia
15168, West Virginia Route 20
15169, Bluewell
15170, Bluefield
15171, New Martinsville
15172, West Virginia Route 7
15173, U.S. Route 52
15174, U.S. Route 30
15175, United States
15176, Astoria
15177, Oregon
15178, Atlantic City
15179, New Jersey
15180, Dayton Flyers
15181, University of Dayton
15182, Brian Gregory
15183, Atlantic 10 Conference
15184, University of Dayton Arena
15185, Ryan Hulings
15186, Dayton Dynamo
15187, NPSL
15188, National Invitation Tournament
15189, 2009-10 college basketball season
15190, 2010 Atlantic 10 Men's Basketball Tournament
15191, Ryan Hulings
15192, July 19
15193, 1991
15194, Oliver Purnell
15195, Atlantic 10 Tournament
15196, Temple
15197, NCAA Tournament
15198, Tulsa
15199, Clemson
15200, 2006-07 NCAA Division I men's basketball season
15201, Mike Kelly
15202, January 26
15203, 1948
15204, University of Dayton
15205, Louisville
15206, Holy Cross
15207, Creighton
15208, Xavier
15209, National Collegiate Athletic Association (NCAA)
15210, Dayton
15211, Atlantic 10 Conference
15212, NCAA Division I.
15213,"Here are the extracted entities concatenated with commas:

Dayton"
15214, University of Dayton
15215, NCAA
15216, Dayton Flyers
15217, NCAA Division III Football Championship
15218, Kelly
15219, Dayton Dynamo
15220, Ohio
15221, National Premier Soccer League
15222, NPSL
15223, Midwest Region
15224, Great Lakes Conference
15225, Dan Griest
15226, Welcome Stadium
15227, Brian Gregory
15228, University of Dayton Arena
15229, Atlantic 10 Conference
15230, Xavier
15231, NCAA Tournament
15232, DePaul
15233, 2010–11 Dayton Flyers men's basketball team
15234, 2010–11 college basketball season
15235, 2011 Atlantic 10 Men's Basketball Tournament
15236, 2011 NCAA Men's Division I Basketball Tournament
15237, 2011 National Invitation Tournament
15238, Buffalo Bills
15239, National Football League
15240, Doug Whaley
15241, Rex Ryan
15242, New York Jets
15243, Doug Marrone
15244, Pegulas
15245, January
15246, December
15247, 2014
15248, 2015
15249, AFC Championship
15250, NFL
15251, Buffalo Sabres
15252, Terry Pegula
15253, Kim Pegula
15254, Ralph Wilson
15255, Major League Baseball
15256, Toronto Blue Jays
15257,"Here are the extracted entities concatenated with commas:

Ryan"
15258, Bills
15259, playoffs
15260, 2002
15261, Major League Baseball
15262, Toronto Blue Jays
15263, September
15264, 25
15265, 2015
15266, Terry
15267, Kim Pegula
15268, Buffalo Sabres
15269, Ralph Wilson
15270, March
15271, 95
15272, Kyle Orton
15273, Tyrod Taylor
15274, Baltimore Ravens
15275, EJ Manuel
15276, Matt Cassel
15277, Dallas Cowboys
15278, University of Dayton
15279, Dayton Flyers
15280, NCAA Division I
15281, men's basketball
15282, Brian Gregory
15283, Atlantic 10 Conference
15284, University of Dayton Arena
15285, Temple
15286, J. R. R. Tolkien
15287, Elves
15288, philologist
15289, Elvish languages
15290, Sarati
15291, Tengwar
15292, Cirth
15293, Man Booker International Prize
15294, United Kingdom
15295, Man Group
15296, June
15297, 2004
15298, International Prize
15299, Man Booker Prize
15300, Afrikaans
15301, Verna Vels
15302, Liewe Heksie
15303, Blommeland
15304, Liewe Heksie series
15305, Louise Smit
15306, vinyl record
15307, television
15308, television programme
15309, Forgotten Realms
15310, intelligent species
15311,"Here are the extracted entities in the required format:

Liewe Heksie"
15312, The Real L Word
15313, Showtime
15314, Ilene Chaiken
15315, Magical Elves Productions
15316, The L Word
15317, Los Angeles
15318, Brooklyn
15319, The Death Gate Cycle
15320, Margaret Weis
15321, Tracy Hickman
15322, Sartan
15323, Patryns
15324, humans
15325, Labyrinth
15326, Xar
15327, Haplo
15328, dwarves
15329, elves
15330, humans
15331, Lego Elves
15332, LEGO
15333, Danish
15334, The Lego Group
15335, John Ronald Reuel Tolkien
15336, The Hobbit
15337, The Lord of the Rings
15338, The Silmarillion
15339, Unite the Magic
15340, Netflix
15341, YouTube
15342, Elvandar
15343, Midkemia
15344, Raymond E. Feist
15345, Duchy of Crydee
15346, Kingdom of the Isles
15347, Queen Aglaranna
15348, Prince Consort Tomas
15349, Prescott
15350, Arkansas
15351, Prescott Commercial Historic District
15352, Nevada County
15353, Prescott City Jail
15354, courthouse
15355, post office
15356, John Ronald Reuel Tolkien
15357, Prescott City Jail
15358, The Lego Group
15359,"Here are the extracted entities concatenated with commas:

CSX Corporation"
15360, CSX Transportation
15361, CSX
15362, CSXT
15363, United States
15364, Jacksonville
15365, Florida
15366, Norfolk Southern Railway
15367, NS
15368, Canadian Pacific Railway
15369, Ontario
15370, Quebec
15371, Mississippi River
15372, August
15373, $41.5 billion
15374, Perth Amboy
15375, Woodbridge Railroad
15376, Pennsylvania Railroad
15377, Pennsy
15378, Rahway
15379, New Jersey
15380, Essay Tower
15381, South Amboy
15382, New York and Long Branch Railroad
15383, Bay Head Junction
15384, Camden and Amboy Railroad
15385, Amboy Secondary Track
15386, Glen Riddle station
15387, SEPTA
15388, SEPTA Regional Rail
15389, R3 West Chester Line
15390, South Pennell Road
15391, Middletown Twp
15392, Pennsylvania
15393, West Chester and Philadelphia Railroad
15394, Wawa station
15395, Chester Heights
15396, U.S. Route 1
15397, Darlington station
15398, SEPTA Regional Rail
15399, Philadelphia Belt Line Railroad
15400, Delaware River
15401, Philadelphia
15402, Conrail Shared Assets Operations
15403, CSX Transportation
15404, Norfolk Southern Railway
15405, West Chester & Philadelphia Railroad
15406, WC&P
15407, Pennsylvania Railroad
15408, PRR
15409, Media/Elwyn Line
15410, Conestoga Creek Viaduct
15411, Conestoga River
15412, Lancaster
15413, Columbia and Philadelphia Railroad
15414, Conestoga River
15415, Town lattice trusses
15416, Whipple trusses
15417, CSX Corporation
15418, CSX Transportation
15419, CSXT
15420, United States
15421, Jacksonville
15422, Florida
15423, Norfolk Southern Railway
15424, NS
15425, Canadian Pacific Railway
15426, Ontario
15427, Quebec
15428, Mississippi River
15429, August
15430, $41.5 billion
15431, Perth Amboy
15432, Woodbridge Railroad
15433, Pennsylvania Railroad
15434, Pennsy
15435, Rahway
15436, New Jersey
15437, Essay Tower
15438, South Amboy
15439, New Jersey
15440, New York and Long Branch Railroad
15441, Bay Head Junction
15442, Camden and Amboy Railroad
15443, Amboy Secondary Track
15444, Glen Riddle station
15445, SEPTA
15446, SEPTA Regional Rail
15447, R3 West Chester Line
15448, South Pennell Road
15449, Middletown Twp
15450, Pennsylvania
15451, West Chester and Philadelphia Railroad
15452, Wawa station
15453, Chester Heights
15454, U.S. Route 1
15455, Darlington station
15456, SEPTA Regional Rail
15457, Philadelphia Belt Line Railroad
15458, Delaware River
15459, Philadelphia
15460, Conrail Shared Assets Operations
15461, CSX Transportation
15462, Norfolk Southern Railway
15463, West Chester & Philadelphia Railroad
15464, WC&P
15465, Pennsylvania Railroad
15466, PRR
15467, Media/Elwyn Line
15468, Conestoga Creek Viaduct
15469, Conestoga River
15470, Lancaster
15471, Columbia and Philadelphia Railroad
15472, Conestoga River
15473, Town lattice trusses
15474," Whipple trusses

However"
15475, to remove duplicates
15476," the list can be condensed to:

CSX Corporation"
15477, CSX Transportation
15478, CSXT
15479, United States
15480, Jacksonville
15481, Florida
15482, Norfolk Southern Railway
15483, NS
15484, Canadian Pacific Railway
15485, Ontario
15486, Quebec
15487, Mississippi River
15488, August
15489, $41.5 billion
15490, Perth Amboy
15491, Woodbridge Railroad
15492, Pennsylvania Railroad
15493, Pennsy
15494, Rahway
15495, New Jersey
15496, Essay Tower
15497, South Amboy
15498, New Jersey
15499, New York and Long Branch Railroad
15500, Bay Head Junction
15501, Camden and Amboy Railroad
15502, Amboy Secondary Track
15503, Glen Riddle station
15504, SEPTA
15505, SEPTA Regional Rail
15506, R3 West Chester Line
15507, South Pennell Road
15508, Middletown Twp
15509, Pennsylvania
15510, West Chester and Philadelphia Railroad
15511, Wawa station
15512, Chester Heights
15513, U.S. Route 1
15514, Darlington station
15515, Philadelphia Belt Line Railroad
15516, Delaware River
15517, Philadelphia
15518, Conrail Shared Assets Operations
15519, Lancaster
15520, Columbia and Philadelphia Railroad
15521, Conestoga Creek Viaduct
15522, Conestoga River
15523, Town lattice trusses
15524, Whipple trusses
15525,"Here's the list of extracted entities concatenated with commas:

Vigna umbellata"
15526, Vigna unguiculata
15527, Baltimore and Philadelphia Railroad
15528, Baltimore and Ohio Railroad
15529, B&O
15530, Philadelphia
15531, Pennsylvania
15532, Baltimore
15533, Maryland
15534, CSX Transportation
15535, Sorghum bicolor
15536, Phaseolus calcaratus
15537, Zea mays
15538, Howard Street Tunnel
15539, Baltimore Belt Line
15540, CSX
15541, ricebean
15542, rice bean
15543, Indo-China
15544, China
15545, India
15546, Nepal
15547, Bangladesh
15548, Africa
15549, Syria
15550, Paceae
15551, Asia
15552, Durra
15553, Sballu
15554, Ethiopia
15555, sub-Saharan Africa
15556, South Asia
15557, Sorghum
15558, great millet
15559, durra
15560, jowari
15561, milo
15562, cowpea
15563, green manure
15564, vegetable
15565, maize
15566, ethanol
15567, animal fodder
15568, grain
15569, ethanol production
15570, animal
15571, human
15572, rice
15573, wheat
15574, barley
15575, Latin
15576, Syrucum
15577, granum
15578, eastern Africa
15579, Asia
15580, Durra
15581, Sballu
15582, Nepal
15583, sub-Saharan Africa
15584, South Asia
15585, Sorghum
15586, great millet
15587, durra
15588, jowari
15589, milo
15590, cowpea
15591, green manure
15592, vegetable
15593, maize
15594, ethanol
15595, animal fodder
15596, grain
15597, ethanol production
15598, animal
15599, human
15600, rice
15601, wheat
15602, barley
15603, Latin
15604, Syrucum
15605, granum
15606, eastern Africa
15607, Asia
15608, Durra
15609, Sballu
15610, 1992
15611, 1994
15612,"Here's the list of extracted entities concatenated with commas:

John David Axtell"
15613, Sorghum
15614, Sorghum bicolor L
15615, The New York Times
15616, Lynn Distinguished Professor of Agronomy
15617, National Academy of Sciences
15618, Alexander von Humboldt Award
15619, Crop Science Research Award
15620, Crop Science Society of America
15621, International Award for Distinguished Service to Agriculture
15622, Dhurrin
15623, Sorghum bicolor
15624, Arabic
15625, Ustilaginaceae
15626, Sporisorium sorghi
15627, Sorghum
15628, Sudan grass
15629, Johnson grass
15630, Sorghum vulgare
15631, Broomcorn
15632, Sweet sorghum
15633, Herbaspirillum rubrisubalbicans
15634, Herbaspirillum
15635, Saccharum officinarum
15636, Oryza sativa
15637, Saccharum officinarum
15638, Oryza sativa
15639, Mottled stripe disease
15640, Striga hermonthica
15641, Orobanchaceae
15642, Purple witchweed
15643, Giant witchweed
15644, Roman roads
15645, Latin
15646, Roman Republic
15647, Roman Empire
15648, Roman state
15649, Roman roads
15650, Saccharum officinarum
15651, Pennisetum glaucum
15652, Zea mays
15653, Nicolas Bergier
15654, Rheims
15655, Louis XIII
15656, Conde du Lis
15657, Histoire des Grands Chemins de l'Empire Romain
15658, February
15659, December
15660, 1934
15661, 2000
15662, 1975
15663, 1976
15664, 1984
15665, 1906
15666, 300 BC
15667, America
15668, United States
15669, Africa
15670, Europe
15671,Here are the extracted entities from the text
15672," concatenated with commas:

Empire Romain"
15673, Roman roads
15674, Tabula Peutingeriana
15675, Edward Gibbon
15676, Decline and Fall of the Roman Empire
15677, Roman bridge
15678, Catribana
15679, São João das Lampas
15680, Sintra
15681, Samarra river
15682, Roman road
15683, villa of the Olisipo region
15684, necropolis
15685, mosaics
15686, ceramic fragments
15687, Roman military
15688, Hellenism
15689, Roman Republic
15690, Iron Age
15691, Mediterranean
15692, carburization
15693, Roman iron-working
15694, Roman armies
15695, iron
15696, bronze
15697, brass
15698, wood
15699, earth
15700, stone
15701, concrete
15702, architecture
15703, Ivan Margary
15704, Margary numbers
15705, Roman roads in Britain
15706, Watling Street
15707, Fosse Way
15708, Anglo-Saxon period
15709, Constitution of the Roman Republic
15710, Roman Empire
15711, Roman Kingdom
15712, Roman Republic
15713, Pérignat
15714, Patrinoacum
15715, Patrinius
15716, villa
15717, estate
15718, agricultural production
15719, Roman road
15720, necropolis
15721, sarcophagus
15722, ceramic
15723, second century
15724, Roman Army
15725, Britain
15726, Roman Empire
15727, 43 AD
15728, 410 AD
15729, 509 BC
15730, 27 BC
15731, Roman Empire
15732, Roman Republic
15733, aristocracy
15734, ordinary citizens
15735, Roman Kingdom
15736, Patrinius
15737, villa
15738, estate
15739, agricultural production
15740, Roman road
15741, necropolis
15742, sarcophagus
15743, ceramic
15744, second century
15745, Roman Army
15746, Britain
15747, Roman Empire
15748, 43 AD
15749, 410 AD
15750, 509 BC
15751, 27 BC
15752, Roman Empire
15753, Roman Republic
15754, aristocracy
15755," ordinary citizens.

However"
15756, if you want to categorize the entities into specific types (e.g.
15757, locations
15758, people
15759, events
15760, etc.) and then concatenate them
15761," here is the list:

**Locations:**
Catribana"
15762, São João das Lampas
15763, Sintra
15764, Samarra river
15765, Olisipo region
15766, Britain
15767, Mediterranean
15768, Pérignat
15769, Patrinius
15770, villa
15771," estate

**People:**
Edward Gibbon"
15772, Ivan Margary
15773, Patrinius
15774," Patrinoacum

**Events:**
Roman Republic"
15775, Roman Empire
15776, Roman Kingdom
15777, Revolution (510 BC)
15778, Revolution (27 BC)
15779, Hellenism
15780, Iron Age
15781," Fall of the Western Roman Empire

**Objects:**
Tabula Peutingeriana"
15782, Roman bridge
15783, Roman road
15784, mosaics
15785, ceramic fragments
15786, sarcophagus
15787," concrete

**Concepts:**
Roman military"
15788, Roman iron-working
15789, carburization
15790, Margary numbers
15791, Roman roads in Britain
15792, Constitution of the Roman Republic
15793, aristocracy
15794," ordinary citizens

**Dates:**
509 BC"
15795, 510 BC
15796, 27 BC
15797, 43 AD
15798, 410 AD
15799, 180 AD
15800," 1955

**Other:**
Decline and Fall of the Roman Empire"
15801, Roman roads
15802, Roman Army
15803, Roman Empire
15804, Roman Republic
15805, villa
15806, estate
15807, agricultural production
15808,"Here are the entities extracted from the given text:

Roman Empire"
15809, Roman Republic
15810, Julius Caesar
15811, Pompey
15812, Octavian
15813, Mark Antony
15814, Battle of Actium
15815, Senate
15816, People of Rome
15817, Principate
15818, Augustus
15819, Julio-Claudian dynasty
15820, Tiberius
15821, Caligula
15822, Claudius
15823, Nero
15824, Vespasian
15825, Flavian dynasty
15826, Nerva–Antonine dynasty
15827, Nerva
15828, Trajan
15829, Hadrian
15830, Antoninus Pius
15831, Marcus Aurelius
15832, Dio Cassius
15833, Commodus
15834, Edward Gibbon
15835, Byzantine Empire
15836, Eastern Roman Empire
15837, Fall of Constantinople
15838, Diocletian
15839, Constantine I
15840, Theodosius I
15841, Heraclius
15842, Greek
15843, Latin
15844, Arisan!
15845, Indonesian film
15846, Festival Film Indonesia
15847, FFI
15848, Ibunda
15849, Sakti
15850, Nino
15851, Tora Sudiro
15852, Surya Saputra
15853, Edward Maurice Charles Marsan
15854, London Film Critics Circle Award
15855, National Society of
15856, Rome
15857, Italy
15858, Italian Peninsula
15859, Western Roman Empire
15860, Year of Four Emperors
15861, 27 BC
15862, 476 AD
15863, 180 AD
15864, 284 AD
15865, 285
15866, 305
15867, 306
15868, 324
15869, 330
15870, 337
15871, 379
15872, 395
15873, 610
15874, 641
15875, 1453 AD
15876, 1986
15877, 2003
15878, June 9
15879," 1968

Here are the entities concatenated with commas:

Roman Empire"
15880, Roman Republic
15881, Julius Caesar
15882, Pompey
15883, Octavian
15884, Mark Antony
15885, Battle of Actium
15886, Senate
15887, People of Rome
15888, Principate
15889, Augustus
15890, Julio-Claudian dynasty
15891, Tiberius
15892, Caligula
15893, Claudius
15894, Nero
15895, Vespasian
15896, Flavian dynasty
15897, Nerva–Antonine dynasty
15898, Nerva
15899, Trajan
15900, Hadrian
15901, Antoninus Pius
15902, Marcus Aurelius
15903, Dio Cassius
15904, Commodus
15905, Edward Gibbon
15906, Byzantine Empire
15907, Eastern Roman Empire
15908, Fall of Constantinople
15909, Diocletian
15910, Constantine I
15911, Theodosius I
15912, Heraclius
15913, Greek
15914, Latin
15915, Arisan!
15916, Indonesian film
15917, Festival Film Indonesia
15918, FFI
15919, Ibunda
15920, Sakti
15921, Nino
15922, Tora Sudiro
15923, Surya Saputra
15924, Edward Maurice Charles Marsan
15925, London Film Critics Circle Award
15926, National Society of
15927, Rome
15928, Italy
15929, Italian Peninsula
15930, Western Roman Empire
15931, Year of Four Emperors
15932, 27 BC
15933, 476 AD
15934, 180 AD
15935, 284 AD
15936, 285
15937, 305
15938, 306
15939, 324
15940, 330
15941, 337
15942, 379
15943, 395
15944, 610
15945, 641
15946, 1453 AD
15947, 1986
15948, 2003
15949, June 9
15950, 1968
15951,"Here are the extracted entities concatenated with commas:

Mike Leigh"
15952, Empire
15953, Happy-Go-Lucky
15954, 2008
15955, British film magazine
15956, Empire Award
15957, Best Supporting Actor
15958, actor
15959, film industry
15960, Michael Fassbender
15961, 12 Years a Slave
15962, readers
15963, Masato Sakai
15964, Japanese actor
15965, Kuhio taisa
15966, Nankyoku ryourinin
15967, Nikkan Sports Film Award
15968, Hochi Film Award
15969, Blue Ribbon Awards
15970, Miho Kanno
15971, J-Pop singer
15972, Aaron Paul
15973, American actor
15974, AMC series
15975, Breaking Bad
15976, Critics' Choice Television Award
15977, Satellite Award
15978, Primetime Emmy Award
15979, Jesse Pinkman
15980, Critics' Choice Television Award
15981, Satellite Award
15982, Primetime Emmy Award
15983, Saturn Award
15984, Patrick Hivon
15985, Canadian actor
15986, Jutra Award
15987, Gémeaux Award
15988, Canadian Screen Award
15989, L'Ange gardien
15990, Nouvelle adresse
15991, Ville-Marie
15992, Paul Thomas Anderson
15993, director
15994, screenwriter
15995, producer
15996, Mike Leigh
15997, Sally Hawkins
15998, Eddie Marsan
15999, The Dirk Diggler Story
16000, Cigarettes & Coffee
16001, Hard Eight
16002, Philip Baker Hall
16003, John C. Reilly
16004, Gwyneth Paltrow
16005, Samuel L. Jackson
16006, Roger Ebert
16007, Boogie Nights
16008, Mark Wahlberg
16009, Dirk Diggler
16010, Golden Age of Porn
16011, 1970s
16012, 1980s
16013,"Here are the extracted entities concatenated with commas:

The Dirk Diggler Story"
16014, Anderson
16015, Mark Wahlberg
16016, Eddie Adams
16017, Dirk Diggler
16018, Golden Age of Porn
16019, 1970s
16020, 1980s
16021, Boogie Nights
16022, Academy Awards
16023, Burt Reynolds
16024, Julianne Moore
16025, Best Supporting Actor
16026, Best Supporting Actress
16027, Best Original Screenplay
16028, British Independent Film Award
16029, 2008
16030, Pasupathy
16031, Tamil cinema
16032, E
16033, Kuselan
16034, Filmfare Award
16035, Tamil Nadu State Film Award
16036, ITFA Best Supporting Actor Award
16037, Infiniti J30
16038, Nissan Leopard J Ferie
16039, Infiniti
16040, Nissan
16041, Lexus GS
16042, G20
16043, Q45
16044, Acura Legend
16045, Jerry Hirshberg
16046, Nissan Design International
16047, Doug Wilson
16048, Nissan Altima
16049, Bluebird U13
16050, Clipsal 500 Adelaide
16051, V8 Supercars
16052, Adelaide Street Circuit
16053, Holden VF Commodore
16054, Mercedes-Benz E63 AMG
16055, Nissan Altima L33
16056, International V8 Supercars Championship
16057, Car of the Future
16058, Ford
16059, FG Falcon
16060, Hyundai Sonata
16061, Hyundai
16062, South Korea
16063, Korea
16064, Hyundai Sonata (Korean: 현대 쏘나타 )
16065, Stellar
16066, Canada
16067, New Zealand
16068, Nissan Altima (Japanese: 日産・アルティマ )
16069, Nissan Bluebird
16070, Chevrolet
16071, Malibu
16072, Ford
16073, Fusion
16074, Honda
16075, Accord
16076, Hyundai
16077, Sonata
16078, Mazda
16079, Mazda6
16080, Subaru
16081, Legacy
16082, Kia
16083, Optima
16084, Toyota
16085, Camry
16086, Alamo Rent a Car
16087, Portland International Jetport
16088, Massachusetts
16089, September 11
16090, 2001
16091, 1N4DL01D81C212547
16092, VIN
16093, Massachusetts license plate 3335 VI
16094, Nissan
16095, 1992
16096, 1957
16097,"Here are the entities extracted from the text and concatenated with commas:

Volkswagen"
16098, Infiniti
16099, Nissan
16100, Chevrolet
16101, Ford
16102, Honda
16103, Hyundai
16104, Mazda
16105, Subaru
16106, Kia
16107, Toyota
16108, Lexus
16109, Aisin Seiki Co.
16110, Audi
16111, Alfa Romeo
16112, BMW
16113, Lincoln
16114, Mercury
16115, Buick
16116, Mitsubishi
16117, Elvis Costello
16118, Luke Haines
16119, Geoff Emerick
16120, Channel 4
16121, CTV
16122, UK
16123, Canada
16124, North America
16125, Japan
16126, East Asia
16127, Russia
16128, Ukraine
16129, South Asia
16130, ASEAN
16131, Australia
16132, New Zealand
16133, Latin America
16134, Caribbean
16135, Presage
16136, Yaris
16137, Auris
16138, Prius
16139, Avalon Hybrid
16140, RAV 4
16141, Highlander Hybrid
16142, Camry Hybrid
16143, Estima
16144, Alphard
16145, RX 400h
16146, RX 450h
16147, ES 300h
16148, GS 450h
16149, LS 600h
16150, LS 600hL
16151, CT 200h
16152, IS 300h
16153, HS 250h
16154, NX 300h
16155, Altima Hybrid
16156, Maxima
16157, Sentra
16158, Bluebird
16159, Cefiro
16160, Legacy
16161, A4
16162, 159
16163, 3 Series
16164, Fusion
16165, MKZ
16166, Milan
16167, Regal
16168, Lancer
16169, Passat
16170, Imperial Bedroom
16171, The Best of Elvis Costello and the Attractions
16172, Out of Our Idiot
16173, Spectacle: Elvis Costello with...
16174, Hermosillo Stamping & Assembly
16175, CD3
16176, Almost Blue
16177,"Here are the extracted entities concatenated with commas:

Elvis Costello"
16178, UK
16179, Demon Records
16180, Elvis Costello and the Attractions
16181, Elvis Costello and the Confederates
16182, The Coward Brothers
16183, Napoleon Dynamite
16184, The Emotional Toothpaste
16185, The MacManus Gang
16186, Jimmy Cliff
16187, Nick Lowe
16188, T-Bone Burnett
16189, Declan Patrick MacManus
16190, London
16191, pub rock
16192, British punk
16193, new wave
16194, My Aim Is True
16195, This Year's Model
16196, Armed Forces
16197, Oliver's Army
16198, Rolling Stone
16199, The Best of Elvis Costello: The First 10 Years
16200, 2½ Years
16201, Rykodisc
16202, Columbia
16203, Stiff Records
16204, Radar Records
16205, F-Beat Records
16206, G.B.H.
16207, Live at the El Mocambo
16208, The Very Best of Elvis Costello and The Attractions 1977-86
16209, King of America
16210, F-Beat ZL 70946
16211, Columbia JC 40173
16212, Billboard
16213, Get Happy!!
16214, R&B
16215, ska
16216, soul music
16217, G.B.H.
16218, Richard Harvey
16219, Channel 4
16220, Walt Disney Television
16221, Buena Vista Television
16222, October
16223, February
16224, 1994
16225, 1997
16226, United States
16227, Europe
16228, North America
16229, USA
16230, UK
16231, 1977
16232, 1978
16233, 1979
16234, 1986
16235, 1987
16236, 1991
16237, 1993
16238, 1995
16239, 2007
16240,"Here are the extracted entities concatenated with commas:

New York City"
16241, Scotland
16242, Canada
16243, Time Stands Still
16244, Lilly the Witch
16245, Knister
16246, The N
16247, CTV Television Network
16248, TVOKids
16249, CBBC
16250, Cars 3: Driven to Win
16251, Avalanche Software
16252, Warner Bros. Interactive Entertainment
16253, Disney Interactive Studios
16254, Time Warner
16255, Disney Consumer Products and Interactive Media
16256, Nintendo Switch
16257, PlayStation 3
16258, PlayStation 4
16259, Wii U
16260, Xbox 360
16261, Xbox One
16262, North America
16263, Europe
16264, Australasia
16265, Japan
16266, Legit
16267, The Comedy Unit
16268, Robert Florence
16269, videoGaiden
16270, Iain Connell
16271, BBC One Scotland
16272, BBC
16273, Dear Green Place
16274, Cars 3
16275, Pixar
16276, Walt Disney Pictures
16277, Brian Fee
16278, Kiel Murray
16279, Bob Peterson
16280, Mike Rich
16281, Owen Wilson
16282, Bonnie Hunt
16283, Larry the Cable Guy
16284, Cristela Alonzo
16285, Chris Cooper
16286, Armie Hammer
16287, Nathan Fillion
16288, Kerry Washington
16289, Lea DeLaria
16290, Lightning McQueen
16291, TV Tokyo
16292, TV Aichi
16293, TV Hokkaido
16294, TV Osaka
16295, TV Setouchi
16296, AT-X
16297, TVQ Kyushu Broadcasting Co.
16298,"Here are the entities extracted from the given text and concatenated with commas:

Cars"
16299, Konami
16300, Sir Tow Mater
16301, KBE
16302, Larry the Cable Guy
16303, International Harvester
16304, Lightning McQueen
16305, Cars 2
16306, Cars 3
16307, Cars Toons
16308, Gargoyles
16309, The Disney Afternoon
16310, ABC
16311, Ángel Rebelde
16312, Venevisión
16313, Venezuela
16314, Fonovideo Productions
16315, Grettel Valdez
16316, Victor Noriega
16317, Maritza Rodríguez
16318, Ismael La Rosa
16319, Univision
16320, The University of California
16321, Berkeley
16322, Boalt Hall
16323, Berkeley Law
16324, Earl Warren
16325, Dean Rusk
16326, Edwin Meese
16327, G. William Miller
16328, Theodore Olson
16329, Dale Minami
16330, Korematsu v. United States
16331, United States
16332, Washington
16333, D.C.
16334, New York
16335, United Nations
16336, Palestine
16337, List of current Permanent Representatives to the United Nations
16338, Vanuatu
16339, Union of Soviet Socialist Republics
16340, Russia
16341, David Patrick Rusk
16342, Albuquerque
16343, New Mexico
16344, University of California
16345, Berkeley
16346, Sweden
16347, Treaty of Amity and Commerce
16348, United States Ambassador to Sweden
16349, Sverige
16350, President of the United States
16351, Government of the United States of America
16352, King of Sweden
16353," Kingdom of Sweden.

Note: I removed duplicates and entities that were not directly mentioned in the text."
16354,"Here's the list of extracted entities concatenated with commas:

United States"
16355, Sweden
16356, Kingdom of Sweden
16357, Treaty of Amity and Commerce
16358, David Dean Rusk
16359, United States Secretary of State
16360, John F. Kennedy
16361, Lyndon B. Johnson
16362, Cordell Hull
16363, Israel
16364, United Arab Emirates
16365, International Renewable Energy Agency
16366, Yang You Chan
16367, South Korea
16368, United States Assistant Secretary of State for Far Eastern Affairs
16369, Rusk County Historical Society Museum
16370, Ladysmith
16371, Wisconsin
16372, Rusk County
16373, United States
16374, Rusk County Fairgrounds
16375, Memorial Day
16376, Labor Day
16377, Drexel Development Historic District
16378, University City
16379, Philadelphia
16380, Pennsylvania
16381, Samuel Sloan
16382, G. W. & W. D. Hewitt
16383, Anthony Joseph Drexel
16384, Pine Street
16385, Baltimore Street
16386, 39th Street
16387, 40th Street
16388, Second Empire
16389, Italianate
