idx,Entity
2595,Gumraah
2596,Gunnar Myrdal
2597,Gunsmoke
2598,Gustaf Harald August Molander
2599,Gustav Fröhlich
2600,Guy Rolfe
2601,Gvidonas Markevičius
2602,Gwyneth Paltrow
2603,Gypsy
2604,Gérard
2605,Gérard Depardieu
2606,Gérard Jugnot
2607,Gösta Ekman
2608,Gündoğarken
2609,H. Olliver Twisted
2610,H. R. Bhargava
2611,H.M. Paull
2612,HBO
2613,HELCOM
2614,HMS Chaple
2615,HMS Jaguar
2616,HMTrue Tunes News
2617,Hababam Sınıfı
2618,Hababam Sınıfı Askerde
2619,Hababam Sınıfı Dokuz Doğuruyor
2620,Hababam Sınıfı Güle Güle
2621,Hababam Sınıfı Merhaba
2622,Hababam Sınıfı Sınıfta Kaldı
2623,Hababam Sınıfı Tatilde
2624,Hababam Sınıfı Üç Buçuk
2625,Hacienda Nápoles
2626,Hainaut
2627,Hairspray
2628,Hal Forrest
2629,Hal Roach
2630,Hal Roach Studios
2631,Hal Walker
2632,Halicarnassus
2633,Halit Akçatepe
2634,Halton sequence
2635,Hamadan Province
2636,Hamburg
2637,Hamilton
2638,Hamilton City
2639,Hamilton High School
2640,Hamilton High School West
2641,Hamilton Technical Day School
2642,Hamilton Township
2643,Hamilton Township School District
2644,Hamilton Unified School District
2645,Hamilton Union High School
2646,Hamilton Union High School District
2647,Hamilton of Cadzow
2648,Hamilton's Technical High School
2649,Hamlet
2650,Hammer Film Productions
2651,Hammer Horror
2652,Hampden
2653,Hampton Del Ruth
2654,Handle with Care
2655,Hank Williams
2656,Hannah Arnold
2657,Hannah Waterman King
2658,Hannibal
2659,Hanover
2660,Hanro Smitsman
2661,Hans Albers
2662,Hans Carl Gustav Wahlgren
2663,Hans Deppe
2664,Hans Holt
2665,Hans Moser
2666,Hap Glaudi
2667,Happyton Mabhuya Bonyongwe
2668,Harajuku Girls
2669,Harajuku Lovers
2670,Harajuku Lovers Tour
2671,Harald Molander
2672,Hard Rock
2673,Hardy Krüger
2674,Harian Metro
2675,Hariyali Aur Rasta
2676,Harlem Hit Parade
2677,Harold Beauchamp
2678,Harold Lockwood
2679,Harold Minjir
2680,HarperCollins
2681,Harriet Tubman
2682,Harris Jayaraj
2683,Harrison
2684,Harrow School
2685,Harry Brown
2686,Harry Carey
2687,Harry Hill
2688,Harry Johnson
2689,Harry Leon Wilson
2690,Harry Segall
2691,Harry Wainwright
2692,Harry Worth
2693,Harry d' Emme
2694,Harry d’ Emme
2695,Hartford Blues
2696,Hartley W Lobban
2697,Harvard School of Business
2698,Harvard University
2699,Hashim ibn' Abd Manaf
2700,Hashtrud County
2701,Haskell Wexler
2702,Hassan Karroubi
2703,Hassan Zee
2704,Hatcher's Run
2705,Haughton River
2706,Hauts- de- Seine
2707,Havana
2708,Hawdenstank
2709,Hayabusa
2710,Hayabusa: The Long Voyage Home
2711,Haydn
2712,Hazel
2713,Hazel High School
2714,He Had Three
2715,Heather Denise Gibson
2716,Heaven Knows
2717,Heaven Knows What
2718,Hedges
2719,Hedwig of Formbach
2720,Hedwig of France
2721,Heimatort
2722,Heinrich Schweiger
2723,Heinz Marecek
2724,Helen Ainsworth
2725,Helilan District
2726,Heliodorus of Athens
2727,Hell Hound on My Trail
2728,Hell on Devil's Island
2729,Hellboy
2730,Hellhound on My Trail
2731,Helmut Dantine
2732,Helsingfors
2733,Helsinki
2734,Hemisphere Pictures
2735,Henderson
2736,Henderson Clinic
2737,Henri
2738,Henri I of Haiti
2739,Henri Verdun
2740,Henrietta
2741,Henrietta Crosman
2742,"Henry ""the Younger"" of Hesse"
2743,Henry A. Upper Chair
2744,Henry Athenton DeWolfe
2745,Henry Clifford
2746,Henry Craig
2747,Henry Gally
2748,Henry Gally Knight
2749,Henry Garrett
2750,Henry Garrett Newland
2751,Henry Hathaway
2752,Henry II
2753,Henry II of Brandenburg- Stendal
2754,Henry III of Leuven
2755,Henry IV
2756,"Henry J. ""Red"" Krause"
2757,Henry James
2758,Henry Lawrence Garrett III
2759,Henry Levin
2760,Henry V
2761,Henry Victor
2762,Henry Wadsworth Longfellow
2763,Henry Walter Moore
2764,Henry Z. Walck
2765,Hepburne
2766,Herbert Bautista
2767,Herbert Fux
2768,Herbert Sydney Wilcox
2769,Herbert Wilcox
2770,Here are the entities extracted from the given text
2771,Here are the entities extracted from the text
2772,Here are the extracted entities from the given text
2773,Here are the extracted entities from the text
2774,Here's a list of entities extracted from the text
2775,Heris County
2776,Herman
2777,Herman Raucher
2778,Herman Yau
2779,Hertfordshire
2780,Hervé Villechaize
2781,Herzog Studio
2782,Hey Baby
2783,Hideshi Hino
2784,Hieronymus Payer
2785,Hilde Sessak
2786,Hilde Weissner
2787,Hill Farm
2788,Hillsboro Beach
2789,Hillsboro Country Day School
2790,Himmelpfortgrund
2791,Hindi
2792,"Hiram ""Hank"" Williams"
2793,Hirene Lopez
2794,Hitman
2795,Hoagy Carmichael
2796,Hobart Henley
2797,Hochschule für Musik und darstellende Kunst
2798,Holborn
2799,Holiday Inn
2800,Holly Near
2801,Hollywood
2802,Hollywood Ten
2803,Hollywood Walk of Fame
2804,Hollywood cinema
2805,Holy Roman Emperor
2806,Holy Synod of the Church of Greece
2807,Home
2808,Honam Rural District
2809,Honeymoon Trip
2810,Hong Kong
2811,Honolulu
2812,Hood Museum of Art
2813,Hoog Spel
2814,Hooray for Hollywood
2815,Hopalong
2816,Hopalong Rides Again
2817,Horatio Bullwinkle
2818,Hoseynabad -e Kordehha Rural District
2819,Hostage: Dallas
2820,Hostel
2821,Hot 100
2822,Hot Tomorrows
2823,Hou Hsiao-hsien
2824,House Committee on Un-American Activities
2825,House Un-American Activities Committee (HUAC
2826,House of Albert
2827,House of Commons of Canada
2828,House of Habsburg
2829,House of Habsburg-Lorraine
2830,House of Life
2831,House of Lusignan
2832,House of Piast
2833,House of Valois
2834,House of Wettin
2835,Hoveysh-e Jadid
2836,Hoveyzeh County
2837,Hoveyzeh Rural District
2838,How to Get Your Book Published
2839,Howard
2840,Howard Bretherton
2841,Howard Hawks
2842,Howard Lindsay
2843,Howard Winchel Koch
2844,Howmeh Rural District
2845,Hoyt Wilhelm
2846,Hubba bint Hulail
2847,Hubert Charles Bath
2848,Hud
2849,Hugh Capet of France
2850,Hugh I
2851,Hugh III
2852,Hugh IX of Lusignan
2853,Hugh M. Hefner
2854,Hugh M. Hefner First Amendment Award
2855,Hugh X of Lusignan
2856,Hugo del Carril
2857,Hum Hain Rahi Pyar Ke
2858,Hum TV
2859,Humbert I of Viennois
2860,Hungarian
2861,Hunter House
2862,Hunter House Museum
2863,Huwag Mong Itanong Kung Bakit
2864,Hyderabad Blues
2865,Hymn of the Nations
2866,Hôtel de Paris
2867,I
2868,I Believe in Miracles
2869,I Escaped from Devil's Island
2870,I Spy
2871,I Walked with a Zombie
2872,I Want My Money Back
2873,I Want Your Love
2874,I have kept all of them in the list
2875,I visionari
2876,I will remove duplicates and only keep the entities in the following format: Godwin Davy
2877,I will remove the implied nationalities and the institutions
2878,I'll String Along with You
2879,I'll remove the entities that are not proper nouns
2880,I'm So Lonesome I Could Cry
2881,I'm in Love
2882,I'm on My Way
2883,IDHEC
2884,IFFI
2885,INS
2886,IPS
2887,ITT
2888,IWA Japan
2889,Iain William Provan
2890,Ian Bailey
2891,Ian Barry
2892,Ian Freer
2893,Ian Hendry
2894,Ian Hunter
2895,Ian Ogilvy
2896,Icelandic-Canadian
2897,Ich dachte
2898,Ida Krottendorf
2899,Ida Wüst
2900,If You Want My Love
2901,Igor Bondarevsky
2902,Igor Zakharovich Bondarevsky
2903,Il mondo perduto
2904,Ilaiyaraaja
2905,Ilam Province
2906,Illarikam
2907,Illinois
2908,Ilse Bally
2909,Ilya Leontyev
2910,Imperialism
2911,Imperialist Russia
2912,In Transit
2913,In the Belly of the Dragon
2914,India
2915,India International Film Festival
2916,Indian
2917,Indian Christians
2918,Indian Film Festival of Los Angeles
2919,Indian Intelligence Bureau
2920,Indiana University
2921,Infanta Maria Luisa
2922,Infanta Maria Luisa of Spain
2923,Inge Egger
2924,Inglourious Basterds
2925,Ingmar Bergman
2926,Ingrid Bergman
2927,Insiang
2928,Institut d'Etudes Politiques
2929,Instituto Maristas Valladolid
2930,Inter Press Service
2931,Interior. Leather Bar
2932,Interlochen Academy and Summer Camp
2933,Intermarium
2934,International Arbiter
2935,International Call Prefix
2936,International Call Prefix: 00
2937,International Chess Magazine
2938,International Chess Magazine (ICM
2939,International Film Festival of India
2940,International Food Policy Research Institute
2941,Interpol
2942,Interscope Records
2943,Interstate League
2944,Investiture Controversy
2945,Ioannis Zachos
2946,Ioannis o Viaios
2947,Iowa
2948,Iqbal
2949,Iqbal Kashmiri
2950,Iran
2951,Iranian
2952,Iranian People's Mujahedin of Iran
2953,Iraq
2954,Ireland
2955,Irene Hervey
2956,Irish
2957,Irish Guards
2958,Ironside
2959,Irvin Kershner
2960,Irving Lerner
2961,Irving Mills
2962,Is You Is or Is You Ain't My Baby
2963,Isabella of Angoulême
2964,Isabella of Clermont
2965,Isabelle Arsenault
2966,Isfahan County
2967,Isfahan Province
2968,Ishbel Ross
2969,Islamic prophet Muhammad
2970,Island Wives
2971,Island of Living Horror
2972,Islington
2973,Islington Studios
2974,Israel
2975,Israel Academy of Film and Television
2976,Israeli Academy of Film and Television
2977,Israeli culture entrepreneur
2978,Israeli film director
2979,Istanbul
2980,It Ain't Hay
2981,It's My Life
2982,Italian
2983,Italian Traverse Band
2984,Italian footballer
2985,Italy
2986,Ivan Bortnik
2987,Ivan Lai
2988,Ivanhoe
2989,Iver
2990,Ivor Novello Award
2991,Iyakkunar Sigaram
2992,Iyneferti
2993,Izmir
2994,Iława County
2995,J. Gordon Edwards
2996,J. Harold Murray
2997,J. Younger Johnson
2998,J.J. Abrams
2999,J.J. Madan
3000,Jaane Tu... Ya Jaane Na
3001,Jack
3002,Jack Ayres
3003,Jack Clayton
3004,Jack Conway
3005,Jack Donner
3006,Jack Holt
3007,Jack Little
3008,Jack Otterson
3009,Jack Pollexfen
3010,Jack Ryan Conway
3011,Jack Thompson
3012,Jack Turner
3013,Jack Willis
3014,Jack the Ripper
3015,Jacki Weaver
3016,Jackie Coogan
3017,Jackie Shroff
3018,Jackson
3019,Jacob
3020,Jacob Sturm von Sturmeck
3021,Jacob or Jakob Bremer
3022,Jacqueline Made
3023,Jacques
3024,Jacques Décombe
3025,Jacques MacDonald
3026,Jacques Perrin
3027,Jacques Rivette
3028,Jacques Tourneur
3029,Jacqui Morris
3030,Jaded
3031,Jahrom County
3032,Jai Jagadish
3033,Jakob Friedrich Fries
3034,Jakob Friedrich von Bielfeld
3035,Jakob Friedrich von Rüchel- Kleist
3036,Jakub Schikaneder
3037,Jalan Kembali: Bohsia 2
3038,Jam in the Park
3039,Jamaica
3040,Jamaican
3041,Jamal Gray
3042,Jamalabad
3043,James
3044,James & Bobby Purify
3045,James Beard Foundation Award
3046,James Bond
3047,James Brolin
3048,James Corrigan
3049,James Dean
3050,James Donald
3051,James Franco
3052,James Garner
3053,James Gleason
3054,James Gordon Edwards
3055,James Hamilton
3056,James Hamilton of Broomhill
3057,James Huth
3058,James Newill
3059,James Philbrook
3060,James Tinling
3061,James Welch
3062,James Wilson Hunter
3063,James Woodforde
3064,James Young Deer
3065,James Young Johnson
3066,Jamie Love
3067,Jamie Simpson
3068,Jamuna
3069,Jamālābād
3070,Jan Edelinck
3071,Jan Molander
3072,Jan Svěrák
3073,Jane Allen
3074,Jane Darwell
3075,Jane Marnac
3076,Jane Seymour
3077,Jane Wyman
3078,Jane by Design
3079,Janet Alexander
3080,Janet Beecher
3081,Janice Man
3082,January
3083,January 1
3084,January 11
3085,January 16
3086,January 22
3087,January 26
3088,January 27
3089,January 29
3090,January 31
3091,Janusz I of Warsaw
3092,Japan
3093,Japanese
3094,Japanese-occupied British Malaya
3095,Jarva
3096,Jason Lee
3097,Jason Love
3098,Jason Moore
3099,Jason Robards Sr
3100,Jason Sebastian Russo
3101,Jason Watkins
3102,Javelosa
3103,Javier Bardem
3104,Jawor- Świdnica
3105,Jawty
3106,Jayabharathi
3107,Jayanthi Pictures
3108,Jayaprada
3109,Jayasudha
3110,Jean
3111,Jean Gabin
3112,Jean Genet
3113,Jean II de la Tour du Pin
3114,Jean Paul Belmondo
3115,Jean Paul Yontcha
3116,Jean Renoir
3117,Jean Rollin
3118,Jean Willes
3119,Jean de Valois
3120,Jean- Max
3121,Jean-Claude Gallotta
3122,Jean-Claude Roy
3123,Jean-Louis Millette
3124,Jeeva
3125,Jeff Burr
3126,Jeff Gardner
3127,Jeff Mercel
3128,Jeff O'Brien
3129,Jeff Whitty
3130,Jeff York
3131,Jehanara Kajjan
3132,Jennifer Dale
3133,Jennifer Garner
3134,Jennifer Krause
3135,Jenny Runacre
3136,Jerald Ferguson
3137,Jerry Lee Lewis
3138,Jerry Lewis
3139,Jesse Edward Hobson
3140,Jesse Metzger
3141,Jessica
3142,Jessica Goldberg
3143,Jessica Lucas
3144,Jewish
3145,Jia Yinghua
3146,Jim Brickman
3147,Jim Craig
3148,Jim Young Deer
3149,Jiroft County
3150,Jism
3151,Joachim Frederick
3152,Joachim Georg Darjes
3153,Joan Bennett
3154,Joan Crawford
3155,Joan Curtis
3156,Joan II
3157,Joanna of Bourbon
3158,Jobelle Salvador
3159,Jody Watley
3160,Joe
3161,"Joe ""King"" Oliver"
3162,Joe May
3163,Joe Osborn
3164,Joe Pasternak
3165,Joe Primrose
3166,Joel McCrea
3167,Joey Gosingfiao
3168,Johann Wolfgang von Goethe
3169,Johannes Brahms
3170,Johannisthal Studios
3171,John
3172,John Adams
3173,John Adams' Violin Concerto
3174,John Albert Little
3175,John Ashley
3176,John Brooks Henderson Jr
3177,John C. McGinley
3178,John Carradine
3179,John Charles Jopson
3180,John Dean
3181,John Donatich
3182,John Eldredge
3183,John F. Dore
3184,John F. Kennedy
3185,John F. Kennedy Jr
3186,John Farrell
3187,John Farrow
3188,John Fred
3189,John G. Adolfi
3190,John G. Blystone
3191,John Gally
3192,John Gally Knight
3193,John Galsworthy
3194,John George of Brandenburg
3195,John Gibbofloruit
3196,John Hamilton of Bardowie
3197,John Hamilton of Fingalton
3198,John Hamilton of Orbiston
3199,John Hammond
3200,John Hammond Jr
3201,John Hannay Thompson
3202,John Hardolph Eyre
3203,John Herndon Mercer
3204,John Hunter House
3205,John II of Viennois
3206,John Ince
3207,John Leslie McIndoe
3208,John Mantley
3209,John Matuszak
3210,John McCutcheon
3211,John McIndoe
3212,John Michael Hayes
3213,John Monk Saunders
3214,John Mowod
3215,John Philip Baxter
3216,John Pritchett
3217,John S. Robertson
3218,John Samuel Waters Jr
3219,John Sayles
3220,John Steinbeck
3221,"John Stephenson ""Jack"" Perrin"
3222,John Stuart Robertson
3223,John Tatum
3224,John Templeton
3225,John Trent
3226,John Van Tongeren
3227,John Waters
3228,John Wayne
3229,John Weidner
3230,John Wesley
3231,John Westley
3232,John William Joseph McMahon
3233,John le Carré
3234,John of Denmark
3235,John of England
3236,John of Orléans
3237,John of Patmos
3238,John the Apostle
3239,John the Evangelist
3240,John the Hunchback
3241,John the Presbyter
3242,John the Violent
3243,John the Younger
3244,Johnny Cash
3245,Johnny Gruelle
3246,Johnny Jenkins
3247,Johnny Mack Brown
3248,Johnny Maldoror
3249,Johnny Mercer
3250,Joint Security Area
3251,Jolgeh Rural District
3252,Jolson Sings Again
3253,Jon Roberts
3254,Jon St. James
3255,Jonas of Orléans
3256,Jonathan Burke
3257,Jonathan Rosenbaum
3258,Jonny Owen
3259,Jordan Love
3260,"Jorge ""Rivi"" Ayala"
3261,Jorge Fernandez
3262,Jorge Luis Borges
3263,Jorja Fleezanis
3264,Jose Villarreal
3265,Joseph Crehan
3266,Joseph H. Lewis
3267,Joseph Kane
3268,Joseph Little
3269,Joseph S. Hunter House
3270,Joseph Schildkraut
3271,Joseph Strick
3272,Josephine Lovett
3273,Josh Safdie
3274,Joshua Kosman
3275,Joshua Safdie
3276,Joshua Sinclair
3277,José Manuel Angel
3278,José Marroquín
3279,José de San Martín
3280,Journey to the Centre of the Earth
3281,Joy Suprano
3282,Joyzelle Joyner
3283,Jr
3284,Juan Antonio Bardem
3285,Juan Antonio Bardem Muñoz
3286,Juan Pablo Escobar Henao
3287,Jubilee
3288,Jude Law
3289,Judi Love
3290,Judy in Disguise (with Glasses
3291,Juilliard School
3292,Jules René Lucien Belbenoît
3293,Jules Verne
3294,Jules White
3295,Julia
3296,Julia Roberts
3297,Julianne Michelle
3298,Julie Christie
3299,Julie Haydon
3300,Julien Carette
3301,Juliet Mills
3302,Julius Hans Weigel
3303,July
3304,July 10
3305,July 16
3306,July 1897
3307,July 2007
3308,July 2012
3309,July 2016
3310,July 27
3311,July 29
3312,July 4
3313,June
3314,June 2
3315,June 25
3316,June 4
3317,Jupiter Ascending
3318,Juramento
3319,Jury Award
3320,Jussi Award
3321,Just a GirlSpiderwebs
3322,Justin
3323,Justin Russo
3324,Jyothika
3325,Jäniksen vuosi The Year of the Hare
3326,Józef Klemens Piłsudski
3327,Józef Piłsudski
3328,K- Solo
3329,K. A. Thangavelu
3330,K. Balachander
3331,K. S. Sethu Madhavan
3332,K. Sarangkapani
3333,K. Shankar
3334,K. Shanmugasundaram
3335,K. V. Reddy
3336,K. V. Shanthi
3337,K.u.k. films
3338,KCMG
3339,KEWL
3340,KMT
3341,KPFA
3342,KRS- One
3343,Kaalam Maari Pochu
3344,Kabutar Khan Rural District
3345,Kabzaa
3346,Kadiri Venkata Reddy
3347,Kagawa
3348,Kahshang Rural District
3349,Kaiki Gekijou Hexalogy
3350,Kailasam Balachander
3351,Kaimkhani
3352,Kaivo
3353,Kaizad Gustad
3354,Kakareza-ye Olya
3355,Kakavand District
3356,Kakavand- e Sharqi Rural District
3357,Kakhk
3358,Kal Penn
3359,Kalb Ali Kandi
3360,Kalb ʿAlī Kandī
3361,Kalb‘al ī Kandī
3362,Kaleybar County
3363,Kalithozhan
3364,Kalki Koechlin
3365,Kamal Haasan
3366,Kamera går
3367,Kamikaze 1989
3368,Kamyaran County
3369,Kane W. Lynn
3370,Kannada
3371,Karaikudi
3372,Kardamyla
3373,Karen Carpenter
3374,Karen Morley
3375,Karin Field
3376,Karin Lee
3377,Karin Molander
3378,Karin Månsdotter
3379,Karl Bockerer
3380,Karl Geary
3381,Karl Hart
3382,Karl Hartl
3383,Karl Malden
3384,Karl Merkatz
3385,Karl Wilhelm
3386,Karlheinz Böhm
3387,Kasba
3388,Kate A. Sutton
3389,Katharine Hepburn
3390,Katherine Bucknell
3391,Katherine Mansfield
3392,Kathleen Collins
3393,Kathryn McGuire
3394,Katie Cassidy
3395,Katorse
3396,Katrina Kaif
3397,Katts
3398,Kaun Kitney Paani Mein
3399,Kaushik Ganguly
3400,Kavithalaya Productions
3401,Kaya Alp
3402,Kayamkhani
3403,Kazakh
3404,Kazakhstan
3405,Kazan
3406,Kazan's birthdate
3407,Kazantzoglou's parents' origin
3408,Kazerun County
3409,Keanu Reeves
3410,Keb' Mo
3411,Keith Richards
3412,Kelayeh- ye Olya
3413,Kellan Lutz
3414,Kelly Vitz
3415,Kelp
3416,Kelāyeh- ye Soflá
3417,Kelāyeh- ye Vosţá
3418,Kelāyeh- ye ‘ Olyā
3419,Kemal Sunal
3420,Ken Annakin
3421,Ken Loach
3422,Ken Maynard
3423,Ken Pogue
3424,Ken Scott
3425,Kenneth Connor
3426,Kenneth Cooper
3427,Kenneth Crane
3428,Kenneth Earl
3429,Kenosha
3430,Kent
3431,Kent Taylor
3432,Kentucky
3433,Kerala
3434,Kerala Government
3435,Kerman Province
3436,Kermanshah County
3437,Kermanshah Province
3438,Kerry Brett
3439,Kerry Scott Conran
3440,Kes
3441,Kevin Corrigan
3442,Kevin Costner
3443,Kevin Doyle
3444,Kevin Ford
3445,Kewl Magazine
3446,Keystone Studios
3447,Keyvan
3448,Keyvan Rural District
3449,Khabarsky District
3450,Khalid al- Habib
3451,Khatam County
3452,Khayal Gatha
3453,Khesht District
3454,Khesht Rural District
3455,Khoda Afarin County
3456,Khorasan
3457,Khorramabad County
3458,Khosinad Olya
3459,Khushineh-ye Olya
3460,Khuzestan Cement Plant
3461,Khuzestan Province
3462,Khvajeh District
3463,Khūshīneh Bālā
3464,Khūshīneh ‘ Olyā
3465,Khūshīneh- ye Bālā
3466,Khūshīneh- ye ‘ Oly ā
3467,Kiar County
3468,Kiev
3469,Kim Jung-man
3470,King Arthur
3471,King Baggot
3472,King Canute VI
3473,King Charles IV of Spain
3474,King George III
3475,King Gustav III
3476,King Henry VII of England
3477,King Kong
3478,King Philip VI of France
3479,King of the Delta Blues Singers
3480,Kingdom
3481,Kingdom Records
3482,Kingdom of Haiti
3483,Kingdom of Scotland
3484,Kingdom of Sweden
3485,Kirk Douglas
3486,Kirkland Royal Nyby
3487,Kirksey High School
3488,Kiwirrkurra
3489,Klaus Kinski
3490,Klaus Menzel
3491,Klementia of Habsburg
3492,Kling
3493,Knesset
3494,Knight Rider
3495,Književna reč
3496,Knock Knock
3497,Kohgiluyeh County
3498,Kohgiluyeh and Boyer- Ahmad Province
3499,Kohra
3500,Kojak
3501,Kojid Rural District
3502,Kokilamma
3503,Kolkata Film Festival
3504,Kolya
3505,Konijeti Rosaiah
3506,Konstantin Igropulo
3507,Korani District
3508,Korani Rural District
3509,Kordkuy County
3510,Korina Gibson Flying V
3511,Kovai Sarala
3512,Kowreh
3513,Krishna Kumari
3514,Kristian Leontiou
3515,Kristy Swanson
3516,Krystallines nyhtes
3517,Kuh Mareh Khami Rural District
3518,Kuhak Rural District
3519,Kuhdasht -e Jonubi Rural District
3520,Kuhdasht County
3521,Kumar Shahani
3522,Kumara Sambhavam
3523,Kumaravadivel Natarajan
3524,Kunal Kapoor
3525,Kung Fu
3526,Kung Fu Panda 3
3527,Kung Kasalanan Man
3528,Kunio Hatoyama
3529,Kurdistan Province
3530,Kurt Hoffmann
3531,Kurt Richter
3532,Kusik
3533,Kuusalu
3534,Kuzaran District
3535,Kya Hai Dramaaa
3536,Kākā Rezā
3537,Kākā Rezā Bālā
3538,Kākā Reẕā-ye ‘ Olya
3539,Kākāreẕā- ye Vosţá
3540,Kākāreẕā-ye ‘Olya
3541,Kızıl Buğa
3542,L'Affaire DumontShambles
3543,L'enfance de l'art
3544,L. Vijayalakshmi
3545,L.A.M.B
3546,LA Galaxy
3547,LA Weekly
3548,LD Entertainment
3549,LLC
3550,LXI Legislature
3551,La Catedral
3552,La Chambre des officiers
3553,La Cilla
3554,La Condamine
3555,La Jolla
3556,La Leyenda de El Crack
3557,La Rousse/ Saint Roman
3558,La Toya Jackson
3559,La grande noirceur
3560,La légion saute sur Kolwezi
3561,La seconda ombra
3562,La segretaria per tutti
3563,La segretaria privata
3564,Labor Party
3565,Lac la Biche
3566,Lacedaemon
3567,Lacordaire
3568,Ladiz Rural District
3569,Lady Anne Clifford
3570,Lady Anne Hyde
3571,Lady Eleanor Brandon
3572,Lady Robinhood
3573,Lady Vengeance
3574,Laila
3575,Lake Charles
3576,Lake Charles Ice Pirates
3577,Lake Tahoe
3578,Lakshmi
3579,Lalini
3580,Lalitha
3581,Lambeth
3582,Lanarkshire
3583,Landgrave Henry I of Hesse
3584,Langold
3585,Langold Park
3586,Language management
3587,Lanny Ross
3588,Largo
3589,Larry Fine
3590,Larry Tate
3591,Lars Johansson
3592,Larvotto
3593,Larvotto/ Bas Moulins
3594,Lasseter's Gold Reef
3595,Lassie
3596,Latin
3597,Latin America
3598,Laura
3599,Laura Glavan
3600,Laurel and Hardy
3601,Laurent Le Bon
3602,Laurie
3603,Lausanne
3604,Lautaro Murúa
3605,Lava Kusa
3606,Law Enforcement Torch Run
3607,Lawd
3608,Lawrence Henry Gowan
3609,Lawrence Sanders
3610,Lazar Zličić
3611,Lazarus Rising
3612,Le Jayenge Le Jayenge
3613,Le Jour Se Lève
3614,Le masque de la Méduse
3615,Le parole di mio padre
3616,Lecce
3617,Lee Dae-ro
3618,Lee Geum-ja
3619,Lee Parry
3620,Lee Strasberg
3621,Lee Young-ae
3622,Leela
3623,Legend
3624,Legislative Council
3625,Legnica
3626,Leicestershire
3627,Leighton Meester
3628,Leilet El- Baby Doll
3629,Lemonade Mouth
3630,Lemonodasos
3631,Len Olson
3632,Leninsky Prospekt
3633,Lenny
3634,Lenny Breau
3635,Lenny Clarke
3636,Lenny Henry
3637,Lenny St. Clair
3638,Leo Towers
3639,Leon Gordon
3640,Leonard Cohen
3641,Leonidas II
3642,Leopold
3643,Leopold II of Austria
3644,Leopoldo Torre Nilsson
3645,Leopoldo Torres Nilsson
3646,Leopoldo Torres Ríos
3647,Les 7 jours du talion
3648,Les Breastfeeders
3649,Les Coleman
3650,Les Richards
3651,Lesley Selander
3652,Leslie Howard
3653,Leslie Mann
3654,Leslie Phillips
3655,Lester Matthews
3656,Let Me In
3657,Let Us Prey
3658,Let's Dance
3659,Lew Landers
3660,Lewis Madison Terman
3661,Lewis Milestone
3662,Lewis R. Foster
3663,Lewis Seiler
3664,Lex Barker
3665,Leytonstone
3666,Liam Paul Angel
3667,Liar Liar
3668,Librairie Universelle
3669,Library of Congress Database
3670,Libya
3671,Libya national football team
3672,Liegnitz
3673,Lifeboat
3674,Liga MX
3675,Lil Hardin
3676,Lili Taylor
3677,Lillian Hellman
3678,Lillian Leighton
3679,Lillian Margaret St. Cyr
3680,Lillian St. Cyr
3681,Lima
3682,Limba Noastră
3683,Limbo
3684,Lincoln
3685,Lincoln Center
3686,Lincoln University
3687,Lincoln's Inn
3688,Lincolnshire
3689,Linda Perry
3690,Linda Thompson
3691,Lino Brocka
3692,Lionel Atwill
3693,Lionel Barrymore
3694,Lionsgate
3695,Lionsgate Premiere
3696,Liquid Jesus
3697,Lisa M. Perry
3698,Lisa Scholtz
3699,Lise Arsenault
3700,Lithuania
3701,Little Johnny Jones
3702,Little Richard
3703,Littlehampton
3704,Live Cargo
3705,Liverpool
3706,Liverpool Anglican Cathedral
3707,Living Costs and Food Survey
3708,Lizzie Ayer Barnes Hunter
3709,Lizzy Caplan
3710,Ljubljana
3711,Lloyd
3712,Lloyd Corrigan
3713,Lluïsa Forrellad i Miquel
3714,Locarno Festival
3715,Logan Sandler
3716,Loiret
3717,Lois Smith
3718,Lois Wilde
3719,Lokomotiv Sofia
3720,Lon Chaney
3721,London
3722,Long Beach State
3723,Long Gone
3724,Longinus Fernandes
3725,Looking for Love
3726,Lord Braybrooke
3727,Lord Byron
3728,Lord Russell of Liverpool
3729,Lorenza Izzo
3730,Lorestan Province
3731,Loretta Young
3732,Lorna Fitzgerald
3733,Lorraine Huling
3734,Lorraine Miller
3735,Los Angeles
3736,Los Angeles Angels
3737,Los Angeles County
3738,Los Angeles County Museum of Art
3739,Los Angeles Dodgers
3740,Los Angeles Rams
3741,Los Angeles Superior Court Commissioner
3742,Los Gatos
3743,Los siete locos
3744,Lost Domain
3745,Lost Horizon
3746,Lost in Alaska
3747,Lotte Medelsky
3748,Lou
3749,Louis
3750,Louis Armstrong
3751,Louis Bazin
3752,Louis Cha
3753,Louis Daniel Armstrong
3754,Louis Friedlander
3755,Louis I
3756,Louis I of Orléans
3757,Louis Jordan
3758,Louis Mercanton
3759,Louis and the Good Book
3760,Louis the Pious
3761,Louisa Mabel (Bouton) Kling
3762,Louise Bourgoin
3763,Louise Stanley
3764,Louisiana
3765,Louisiana Hayride
3766,Louisiana Story
3767,Love
3768,Love Me or Leave Me
3769,Love on the Dole
3770,Love's Such a Wonderful Thing
3771,Love's Travel Stops& Country Stores
3772,Love. Angel. Music. Baby
3773,Lowesby Hall
3774,Loyalties
3775,Lubnowy
3776,Lucas Hedges
3777,Lucca
3778,Lucchese
